Date,Country/Region,Cluster,Sum_Confirmed,Sum_Recovered,"Sum_Deaths "
2020-03-05,San Marino,2,21,0,1
2020-03-06,San Marino,2,21,0,1
2020-03-07,San Marino,2,23,0,1
2020-03-08,San Marino,2,36,0,1
2020-03-09,San Marino,2,36,0,1
2020-03-10,San Marino,2,51,0,2
2020-03-11,San Marino,2,62,0,2
2020-03-12,San Marino,2,69,0,3
2020-03-13,San Marino,2,80,0,5
2020-03-14,San Marino,2,80,4,5
2020-03-15,San Marino,2,101,4,5
2020-03-16,San Marino,2,109,4,7
2020-03-17,San Marino,2,109,4,7
2020-03-18,San Marino,2,119,4,11
2020-03-19,San Marino,2,119,4,11
2020-03-20,San Marino,2,144,4,14
2020-03-21,San Marino,2,144,4,20
2020-03-22,San Marino,2,175,4,20
2020-03-23,San Marino,2,187,4,20
2020-03-24,San Marino,2,187,4,21
2020-03-25,San Marino,2,208,4,21
2020-03-26,San Marino,2,208,4,21
2020-03-27,San Marino,2,223,4,21
2020-03-28,San Marino,2,224,6,22
2020-03-29,San Marino,2,224,6,22
2020-03-30,San Marino,2,230,13,25
2020-03-31,San Marino,2,236,13,26
2020-04-01,San Marino,2,236,13,26
2020-04-02,San Marino,2,245,21,30
2020-04-03,San Marino,2,245,21,30
2020-01-22,Saudi Arabia,6,0,0,0
2020-01-23,Saudi Arabia,6,0,0,0
2020-01-24,Saudi Arabia,6,0,0,0
2020-01-25,Saudi Arabia,6,0,0,0
2020-01-26,Saudi Arabia,6,0,0,0
2020-01-27,Saudi Arabia,6,0,0,0
2020-01-28,Saudi Arabia,6,0,0,0
2020-01-29,Saudi Arabia,6,0,0,0
2020-01-30,Saudi Arabia,6,0,0,0
2020-01-31,Saudi Arabia,6,0,0,0
2020-02-01,Saudi Arabia,6,0,0,0
2020-02-02,Saudi Arabia,6,0,0,0
2020-02-03,Saudi Arabia,6,0,0,0
2020-02-04,Saudi Arabia,6,0,0,0
2020-02-05,Saudi Arabia,6,0,0,0
2020-02-06,Saudi Arabia,6,0,0,0
2020-02-07,Saudi Arabia,6,0,0,0
2020-02-08,Saudi Arabia,6,0,0,0
2020-02-09,Saudi Arabia,6,0,0,0
2020-02-10,Saudi Arabia,6,0,0,0
2020-02-11,Saudi Arabia,6,0,0,0
2020-02-12,Saudi Arabia,6,0,0,0
2020-02-13,Saudi Arabia,6,0,0,0
2020-02-14,Saudi Arabia,6,0,0,0
2020-02-15,Saudi Arabia,6,0,0,0
2020-02-16,Saudi Arabia,6,0,0,0
2020-02-17,Saudi Arabia,6,0,0,0
2020-02-18,Saudi Arabia,6,0,0,0
2020-02-19,Saudi Arabia,6,0,0,0
2020-02-20,Saudi Arabia,6,0,0,0
2020-02-21,Saudi Arabia,6,0,0,0
2020-02-22,Saudi Arabia,6,0,0,0
2020-02-23,Saudi Arabia,6,0,0,0
2020-02-24,Saudi Arabia,6,0,0,0
2020-02-25,Saudi Arabia,6,0,0,0
2020-02-26,Saudi Arabia,6,0,0,0
2020-02-27,Saudi Arabia,6,0,0,0
2020-02-28,Saudi Arabia,6,0,0,0
2020-02-29,Saudi Arabia,6,0,0,0
2020-03-01,Saudi Arabia,6,0,0,0
2020-03-02,Saudi Arabia,6,1,0,0
2020-03-03,Saudi Arabia,6,1,0,0
2020-03-04,Saudi Arabia,6,1,0,0
2020-03-05,Saudi Arabia,6,5,0,0
2020-03-06,Saudi Arabia,6,5,0,0
2020-03-07,Saudi Arabia,6,5,0,0
2020-03-08,Saudi Arabia,6,11,0,0
2020-03-09,Saudi Arabia,6,15,0,0
2020-03-10,Saudi Arabia,6,20,1,0
2020-03-11,Saudi Arabia,6,21,1,0
2020-03-12,Saudi Arabia,6,45,1,0
2020-03-13,Saudi Arabia,6,86,1,0
2020-03-14,Saudi Arabia,6,103,1,0
2020-03-15,Saudi Arabia,6,103,1,0
2020-03-16,Saudi Arabia,6,118,2,0
2020-03-17,Saudi Arabia,6,171,6,0
2020-03-18,Saudi Arabia,6,171,6,0
2020-03-19,Saudi Arabia,6,274,6,0
2020-03-20,Saudi Arabia,6,344,8,0
2020-03-21,Saudi Arabia,6,392,16,0
2020-03-22,Saudi Arabia,6,511,16,0
2020-03-23,Saudi Arabia,6,562,16,0
2020-03-24,Saudi Arabia,6,767,28,1
2020-03-25,Saudi Arabia,6,900,29,2
2020-03-26,Saudi Arabia,6,1012,33,3
2020-03-27,Saudi Arabia,6,1104,35,3
2020-03-28,Saudi Arabia,6,1203,37,4
2020-03-29,Saudi Arabia,6,1299,66,8
2020-03-30,Saudi Arabia,6,1453,115,8
2020-03-31,Saudi Arabia,6,1563,165,10
2020-04-01,Saudi Arabia,6,1720,264,16
2020-04-02,Saudi Arabia,6,1885,328,21
2020-04-03,Saudi Arabia,6,2039,351,25
2020-01-22,Senegal,3,0,0,0
2020-01-23,Senegal,3,0,0,0
2020-01-24,Senegal,3,0,0,0
2020-01-25,Senegal,3,0,0,0
2020-01-26,Senegal,3,0,0,0
2020-01-27,Senegal,3,0,0,0
2020-01-28,Senegal,3,0,0,0
2020-01-29,Senegal,3,0,0,0
2020-01-30,Senegal,3,0,0,0
2020-01-31,Senegal,3,0,0,0
2020-02-01,Senegal,3,0,0,0
2020-02-02,Senegal,3,0,0,0
2020-02-03,Senegal,3,0,0,0
2020-02-04,Senegal,3,0,0,0
2020-02-05,Senegal,3,0,0,0
2020-02-06,Senegal,3,0,0,0
2020-02-07,Senegal,3,0,0,0
2020-02-08,Senegal,3,0,0,0
2020-02-09,Senegal,3,0,0,0
2020-02-10,Senegal,3,0,0,0
2020-02-11,Senegal,3,0,0,0
2020-02-12,Senegal,3,0,0,0
2020-02-13,Senegal,3,0,0,0
2020-02-14,Senegal,3,0,0,0
2020-02-15,Senegal,3,0,0,0
2020-02-16,Senegal,3,0,0,0
2020-02-17,Senegal,3,0,0,0
2020-02-18,Senegal,3,0,0,0
2020-02-19,Senegal,3,0,0,0
2020-02-20,Senegal,3,0,0,0
2020-02-21,Senegal,3,0,0,0
2020-02-22,Senegal,3,0,0,0
2020-02-23,Senegal,3,0,0,0
2020-02-24,Senegal,3,0,0,0
2020-02-25,Senegal,3,0,0,0
2020-02-26,Senegal,3,0,0,0
2020-02-27,Senegal,3,0,0,0
2020-02-28,Senegal,3,0,0,0
2020-02-29,Senegal,3,0,0,0
2020-03-01,Senegal,3,0,0,0
2020-03-02,Senegal,3,1,0,0
2020-03-03,Senegal,3,2,0,0
2020-03-04,Senegal,3,4,0,0
2020-03-05,Senegal,3,4,0,0
2020-03-06,Senegal,3,4,0,0
2020-03-07,Senegal,3,4,0,0
2020-03-08,Senegal,3,4,1,0
2020-03-09,Senegal,3,4,1,0
2020-03-10,Senegal,3,4,1,0
2020-03-11,Senegal,3,4,1,0
2020-03-12,Senegal,3,4,1,0
2020-03-13,Senegal,3,10,1,0
2020-03-14,Senegal,3,10,1,0
2020-03-15,Senegal,3,24,1,0
2020-03-16,Senegal,3,24,2,0
2020-03-17,Senegal,3,26,2,0
2020-03-18,Senegal,3,31,2,0
2020-03-19,Senegal,3,31,2,0
2020-03-20,Senegal,3,38,2,0
2020-03-21,Senegal,3,47,5,0
2020-03-22,Senegal,3,67,5,0
2020-03-23,Senegal,3,79,5,0
2020-03-24,Senegal,3,86,8,0
2020-03-25,Senegal,3,99,9,0
2020-03-26,Senegal,3,105,9,0
2020-03-27,Senegal,3,119,11,0
2020-03-28,Senegal,3,130,18,0
2020-03-29,Senegal,3,142,27,0
2020-03-30,Senegal,3,162,27,0
2020-03-31,Senegal,3,175,40,0
2020-04-01,Senegal,3,190,45,1
2020-04-02,Senegal,3,195,55,1
2020-04-03,Senegal,3,207,66,1
2020-01-22,Serbia,4,0,0,0
2020-01-23,Serbia,4,0,0,0
2020-01-24,Serbia,4,0,0,0
2020-01-25,Serbia,4,0,0,0
2020-01-26,Serbia,4,0,0,0
2020-01-27,Serbia,4,0,0,0
2020-01-28,Serbia,4,0,0,0
2020-01-29,Serbia,4,0,0,0
2020-01-30,Serbia,4,0,0,0
2020-01-31,Serbia,4,0,0,0
2020-02-01,Serbia,4,0,0,0
2020-02-02,Serbia,4,0,0,0
2020-02-03,Serbia,4,0,0,0
2020-02-04,Serbia,4,0,0,0
2020-02-05,Serbia,4,0,0,0
2020-02-06,Serbia,4,0,0,0
2020-02-07,Serbia,4,0,0,0
2020-02-08,Serbia,4,0,0,0
2020-02-09,Serbia,4,0,0,0
2020-02-10,Serbia,4,0,0,0
2020-02-11,Serbia,4,0,0,0
2020-02-12,Serbia,4,0,0,0
2020-02-13,Serbia,4,0,0,0
2020-02-14,Serbia,4,0,0,0
2020-02-15,Serbia,4,0,0,0
2020-02-16,Serbia,4,0,0,0
2020-02-17,Serbia,4,0,0,0
2020-02-18,Serbia,4,0,0,0
2020-02-19,Serbia,4,0,0,0
2020-02-20,Serbia,4,0,0,0
2020-02-21,Serbia,4,0,0,0
2020-02-22,Serbia,4,0,0,0
2020-02-23,Serbia,4,0,0,0
2020-02-24,Serbia,4,0,0,0
2020-02-25,Serbia,4,0,0,0
2020-02-26,Serbia,4,0,0,0
2020-02-27,Serbia,4,0,0,0
2020-02-28,Serbia,4,0,0,0
2020-02-29,Serbia,4,0,0,0
2020-03-01,Serbia,4,0,0,0
2020-03-02,Serbia,4,0,0,0
2020-03-03,Serbia,4,0,0,0
2020-03-04,Serbia,4,0,0,0
2020-03-05,Serbia,4,0,0,0
2020-03-06,Serbia,4,1,0,0
2020-03-07,Serbia,4,1,0,0
2020-03-08,Serbia,4,1,0,0
2020-03-09,Serbia,4,1,0,0
2020-03-10,Serbia,4,5,0,0
2020-03-11,Serbia,4,12,0,0
2020-03-12,Serbia,4,19,0,0
2020-03-13,Serbia,4,35,0,0
2020-03-14,Serbia,4,46,0,0
2020-03-15,Serbia,4,48,0,0
2020-03-16,Serbia,4,55,1,0
2020-03-17,Serbia,4,65,1,0
2020-03-18,Serbia,4,83,1,0
2020-03-19,Serbia,4,103,1,0
2020-03-20,Serbia,4,135,1,1
2020-03-21,Serbia,4,171,1,1
2020-03-22,Serbia,4,222,1,2
2020-03-23,Serbia,4,249,1,3
2020-03-24,Serbia,4,303,15,3
2020-03-25,Serbia,4,384,15,4
2020-03-26,Serbia,4,384,0,1
2020-03-27,Serbia,4,457,0,1
2020-03-28,Serbia,4,659,0,10
2020-03-29,Serbia,4,741,0,13
2020-03-30,Serbia,4,785,0,16
2020-03-31,Serbia,4,900,0,16
2020-04-01,Serbia,4,1060,0,28
2020-04-02,Serbia,4,1171,0,31
2020-04-03,Serbia,4,1476,0,39
2020-01-22,Seychelles,4,0,0,0
2020-01-23,Seychelles,4,0,0,0
2020-01-24,Seychelles,4,0,0,0
2020-01-25,Seychelles,4,0,0,0
2020-01-26,Seychelles,4,0,0,0
2020-01-27,Seychelles,4,0,0,0
2020-01-28,Seychelles,4,0,0,0
2020-01-29,Seychelles,4,0,0,0
2020-01-30,Seychelles,4,0,0,0
2020-01-31,Seychelles,4,0,0,0
2020-02-01,Seychelles,4,0,0,0
2020-02-02,Seychelles,4,0,0,0
2020-02-03,Seychelles,4,0,0,0
2020-02-04,Seychelles,4,0,0,0
2020-02-05,Seychelles,4,0,0,0
2020-02-06,Seychelles,4,0,0,0
2020-02-07,Seychelles,4,0,0,0
2020-02-08,Seychelles,4,0,0,0
2020-02-09,Seychelles,4,0,0,0
2020-02-10,Seychelles,4,0,0,0
2020-02-11,Seychelles,4,0,0,0
2020-02-12,Seychelles,4,0,0,0
2020-02-13,Seychelles,4,0,0,0
2020-02-14,Seychelles,4,0,0,0
2020-02-15,Seychelles,4,0,0,0
2020-02-16,Seychelles,4,0,0,0
2020-02-17,Seychelles,4,0,0,0
2020-02-18,Seychelles,4,0,0,0
2020-02-19,Seychelles,4,0,0,0
2020-02-20,Seychelles,4,0,0,0
2020-02-21,Seychelles,4,0,0,0
2020-02-22,Seychelles,4,0,0,0
2020-02-23,Seychelles,4,0,0,0
2020-02-24,Seychelles,4,0,0,0
2020-02-25,Seychelles,4,0,0,0
2020-02-26,Seychelles,4,0,0,0
2020-02-27,Seychelles,4,0,0,0
2020-02-28,Seychelles,4,0,0,0
2020-02-29,Seychelles,4,0,0,0
2020-03-01,Seychelles,4,0,0,0
2020-03-02,Seychelles,4,0,0,0
2020-03-03,Seychelles,4,0,0,0
2020-03-04,Seychelles,4,0,0,0
2020-03-05,Seychelles,4,0,0,0
2020-03-06,Seychelles,4,0,0,0
2020-03-07,Seychelles,4,0,0,0
2020-03-08,Seychelles,4,0,0,0
2020-03-09,Seychelles,4,0,0,0
2020-03-10,Seychelles,4,0,0,0
2020-03-11,Seychelles,4,0,0,0
2020-03-12,Seychelles,4,0,0,0
2020-03-13,Seychelles,4,0,0,0
2020-03-14,Seychelles,4,2,0,0
2020-03-15,Seychelles,4,2,0,0
2020-03-16,Seychelles,4,3,0,0
2020-03-17,Seychelles,4,4,0,0
2020-03-18,Seychelles,4,4,0,0
2020-03-19,Seychelles,4,6,0,0
2020-03-20,Seychelles,4,7,0,0
2020-03-21,Seychelles,4,7,0,0
2020-03-22,Seychelles,4,7,0,0
2020-03-23,Seychelles,4,7,0,0
2020-03-24,Seychelles,4,7,0,0
2020-03-25,Seychelles,4,7,0,0
2020-03-26,Seychelles,4,7,0,0
2020-03-27,Seychelles,4,7,0,0
2020-03-28,Seychelles,4,8,0,0
2020-03-29,Seychelles,4,8,0,0
2020-03-30,Seychelles,4,8,0,0
2020-03-31,Seychelles,4,10,0,0
2020-04-01,Seychelles,4,10,0,0
2020-04-02,Seychelles,4,10,0,0
2020-04-03,Seychelles,4,10,0,0
2020-01-22,Sierra Leone,3,0,0,0
2020-01-23,Sierra Leone,3,0,0,0
2020-01-24,Sierra Leone,3,0,0,0
2020-01-25,Sierra Leone,3,0,0,0
2020-01-26,Sierra Leone,3,0,0,0
2020-01-27,Sierra Leone,3,0,0,0
2020-01-28,Sierra Leone,3,0,0,0
2020-01-29,Sierra Leone,3,0,0,0
2020-01-30,Sierra Leone,3,0,0,0
2020-01-31,Sierra Leone,3,0,0,0
2020-02-01,Sierra Leone,3,0,0,0
2020-02-02,Sierra Leone,3,0,0,0
2020-02-03,Sierra Leone,3,0,0,0
2020-02-04,Sierra Leone,3,0,0,0
2020-02-05,Sierra Leone,3,0,0,0
2020-02-06,Sierra Leone,3,0,0,0
2020-02-07,Sierra Leone,3,0,0,0
2020-02-08,Sierra Leone,3,0,0,0
2020-02-09,Sierra Leone,3,0,0,0
2020-02-10,Sierra Leone,3,0,0,0
2020-02-11,Sierra Leone,3,0,0,0
2020-02-12,Sierra Leone,3,0,0,0
2020-02-13,Sierra Leone,3,0,0,0
2020-02-14,Sierra Leone,3,0,0,0
2020-02-15,Sierra Leone,3,0,0,0
2020-02-16,Sierra Leone,3,0,0,0
2020-02-17,Sierra Leone,3,0,0,0
2020-02-18,Sierra Leone,3,0,0,0
2020-02-19,Sierra Leone,3,0,0,0
2020-02-20,Sierra Leone,3,0,0,0
2020-02-21,Sierra Leone,3,0,0,0
2020-02-22,Sierra Leone,3,0,0,0
2020-02-23,Sierra Leone,3,0,0,0
2020-02-24,Sierra Leone,3,0,0,0
2020-02-25,Sierra Leone,3,0,0,0
2020-02-26,Sierra Leone,3,0,0,0
2020-02-27,Sierra Leone,3,0,0,0
2020-02-28,Sierra Leone,3,0,0,0
2020-02-29,Sierra Leone,3,0,0,0
2020-03-01,Sierra Leone,3,0,0,0
2020-03-02,Sierra Leone,3,0,0,0
2020-03-03,Sierra Leone,3,0,0,0
2020-03-04,Sierra Leone,3,0,0,0
2020-03-05,Sierra Leone,3,0,0,0
2020-03-06,Sierra Leone,3,0,0,0
2020-03-07,Sierra Leone,3,0,0,0
2020-03-08,Sierra Leone,3,0,0,0
2020-03-09,Sierra Leone,3,0,0,0
2020-03-10,Sierra Leone,3,0,0,0
2020-03-11,Sierra Leone,3,0,0,0
2020-03-12,Sierra Leone,3,0,0,0
2020-03-13,Sierra Leone,3,0,0,0
2020-03-14,Sierra Leone,3,0,0,0
2020-03-15,Sierra Leone,3,0,0,0
2020-03-16,Sierra Leone,3,0,0,0
2020-03-17,Sierra Leone,3,0,0,0
2020-03-18,Sierra Leone,3,0,0,0
2020-03-19,Sierra Leone,3,0,0,0
2020-03-20,Sierra Leone,3,0,0,0
2020-03-21,Sierra Leone,3,0,0,0
2020-03-22,Sierra Leone,3,0,0,0
2020-03-23,Sierra Leone,3,0,0,0
2020-03-24,Sierra Leone,3,0,0,0
2020-03-25,Sierra Leone,3,0,0,0
2020-03-26,Sierra Leone,3,0,0,0
2020-03-27,Sierra Leone,3,0,0,0
2020-03-28,Sierra Leone,3,0,0,0
2020-03-29,Sierra Leone,3,0,0,0
2020-03-30,Sierra Leone,3,0,0,0
2020-03-31,Sierra Leone,3,1,0,0
2020-04-01,Sierra Leone,3,2,0,0
2020-04-02,Sierra Leone,3,2,0,0
2020-04-03,Sierra Leone,3,2,0,0
2020-01-22,Singapore,6,0,0,0
2020-01-23,Singapore,6,1,0,0
2020-01-24,Singapore,6,3,0,0
2020-01-25,Singapore,6,3,0,0
2020-01-26,Singapore,6,4,0,0
2020-01-27,Singapore,6,5,0,0
2020-01-28,Singapore,6,7,0,0
2020-01-29,Singapore,6,7,0,0
2020-01-30,Singapore,6,10,0,0
2020-01-31,Singapore,6,13,0,0
2020-02-01,Singapore,6,16,0,0
2020-02-02,Singapore,6,18,0,0
2020-02-03,Singapore,6,18,0,0
2020-02-04,Singapore,6,24,0,0
2020-02-05,Singapore,6,28,0,0
2020-02-06,Singapore,6,28,0,0
2020-02-07,Singapore,6,30,0,0
2020-02-08,Singapore,6,33,2,0
2020-02-09,Singapore,6,40,2,0
2020-02-10,Singapore,6,45,2,0
2020-02-11,Singapore,6,47,9,0
2020-02-12,Singapore,6,50,15,0
2020-02-13,Singapore,6,58,15,0
2020-02-14,Singapore,6,67,17,0
2020-02-15,Singapore,6,72,18,0
2020-02-16,Singapore,6,75,18,0
2020-02-17,Singapore,6,77,24,0
2020-02-18,Singapore,6,81,29,0
2020-02-19,Singapore,6,84,34,0
2020-02-20,Singapore,6,84,34,0
2020-02-21,Singapore,6,85,37,0
2020-02-22,Singapore,6,85,37,0
2020-02-23,Singapore,6,89,51,0
2020-02-24,Singapore,6,89,51,0
2020-02-25,Singapore,6,91,53,0
2020-02-26,Singapore,6,93,62,0
2020-02-27,Singapore,6,93,62,0
2020-02-28,Singapore,6,93,62,0
2020-02-29,Singapore,6,102,72,0
2020-03-01,Singapore,6,106,72,0
2020-03-02,Singapore,6,108,78,0
2020-03-03,Singapore,6,110,78,0
2020-03-04,Singapore,6,110,78,0
2020-03-05,Singapore,6,117,78,0
2020-03-06,Singapore,6,130,78,0
2020-03-07,Singapore,6,138,78,0
2020-03-08,Singapore,6,150,78,0
2020-03-09,Singapore,6,150,78,0
2020-03-10,Singapore,6,160,78,0
2020-03-11,Singapore,6,178,96,0
2020-03-12,Singapore,6,178,96,0
2020-03-13,Singapore,6,200,97,0
2020-03-14,Singapore,6,212,105,0
2020-03-15,Singapore,6,226,105,0
2020-03-16,Singapore,6,243,109,0
2020-03-17,Singapore,6,266,114,0
2020-03-18,Singapore,6,313,114,0
2020-03-19,Singapore,6,345,114,0
2020-03-20,Singapore,6,385,124,0
2020-03-21,Singapore,6,432,140,2
2020-03-22,Singapore,6,455,144,2
2020-03-23,Singapore,6,509,144,2
2020-03-24,Singapore,6,558,156,2
2020-03-25,Singapore,6,631,160,2
2020-03-26,Singapore,6,683,172,2
2020-03-27,Singapore,6,732,183,2
2020-03-28,Singapore,6,802,198,2
2020-03-29,Singapore,6,844,212,3
2020-03-30,Singapore,6,879,228,3
2020-03-31,Singapore,6,926,240,3
2020-04-01,Singapore,6,1000,245,3
2020-04-02,Singapore,6,1049,266,4
2020-04-03,Singapore,6,1114,282,5
2020-01-22,Slovakia,4,0,0,0
2020-01-23,Slovakia,4,0,0,0
2020-01-24,Slovakia,4,0,0,0
2020-01-25,Slovakia,4,0,0,0
2020-01-26,Slovakia,4,0,0,0
2020-01-27,Slovakia,4,0,0,0
2020-01-28,Slovakia,4,0,0,0
2020-01-29,Slovakia,4,0,0,0
2020-01-30,Slovakia,4,0,0,0
2020-01-31,Slovakia,4,0,0,0
2020-02-01,Slovakia,4,0,0,0
2020-02-02,Slovakia,4,0,0,0
2020-02-03,Slovakia,4,0,0,0
2020-02-04,Slovakia,4,0,0,0
2020-02-05,Slovakia,4,0,0,0
2020-02-06,Slovakia,4,0,0,0
2020-02-07,Slovakia,4,0,0,0
2020-02-08,Slovakia,4,0,0,0
2020-02-09,Slovakia,4,0,0,0
2020-02-10,Slovakia,4,0,0,0
2020-02-11,Slovakia,4,0,0,0
2020-02-12,Slovakia,4,0,0,0
2020-02-13,Slovakia,4,0,0,0
2020-02-14,Slovakia,4,0,0,0
2020-02-15,Slovakia,4,0,0,0
2020-02-16,Slovakia,4,0,0,0
2020-02-17,Slovakia,4,0,0,0
2020-02-18,Slovakia,4,0,0,0
2020-02-19,Slovakia,4,0,0,0
2020-02-20,Slovakia,4,0,0,0
2020-02-21,Slovakia,4,0,0,0
2020-02-22,Slovakia,4,0,0,0
2020-02-23,Slovakia,4,0,0,0
2020-02-24,Slovakia,4,0,0,0
2020-02-25,Slovakia,4,0,0,0
2020-02-26,Slovakia,4,0,0,0
2020-02-27,Slovakia,4,0,0,0
2020-02-28,Slovakia,4,0,0,0
2020-02-29,Slovakia,4,0,0,0
2020-03-01,Slovakia,4,0,0,0
2020-03-02,Slovakia,4,0,0,0
2020-03-03,Slovakia,4,0,0,0
2020-03-04,Slovakia,4,0,0,0
2020-03-05,Slovakia,4,0,0,0
2020-03-06,Slovakia,4,1,0,0
2020-03-07,Slovakia,4,1,0,0
2020-03-08,Slovakia,4,3,0,0
2020-03-09,Slovakia,4,3,0,0
2020-03-10,Slovakia,4,7,0,0
2020-03-11,Slovakia,4,10,0,0
2020-03-12,Slovakia,4,16,0,0
2020-03-13,Slovakia,4,32,0,0
2020-03-14,Slovakia,4,44,0,0
2020-03-15,Slovakia,4,54,0,0
2020-03-16,Slovakia,4,63,0,0
2020-03-17,Slovakia,4,72,0,0
2020-03-18,Slovakia,4,105,0,1
2020-03-19,Slovakia,4,123,0,1
2020-03-20,Slovakia,4,137,0,1
2020-03-21,Slovakia,4,178,0,1
2020-03-22,Slovakia,4,185,7,0
2020-03-23,Slovakia,4,186,7,0
2020-03-24,Slovakia,4,204,7,0
2020-03-25,Slovakia,4,216,7,0
2020-03-26,Slovakia,4,226,2,0
2020-03-27,Slovakia,4,269,2,0
2020-03-28,Slovakia,4,292,2,0
2020-03-29,Slovakia,4,314,2,0
2020-03-30,Slovakia,4,336,7,0
2020-03-31,Slovakia,4,363,3,0
2020-04-01,Slovakia,4,400,3,1
2020-04-02,Slovakia,4,426,5,1
2020-04-03,Slovakia,4,450,10,1
2020-01-22,Slovenia,4,0,0,0
2020-01-23,Slovenia,4,0,0,0
2020-01-24,Slovenia,4,0,0,0
2020-01-25,Slovenia,4,0,0,0
2020-01-26,Slovenia,4,0,0,0
2020-01-27,Slovenia,4,0,0,0
2020-01-28,Slovenia,4,0,0,0
2020-01-29,Slovenia,4,0,0,0
2020-01-30,Slovenia,4,0,0,0
2020-01-31,Slovenia,4,0,0,0
2020-02-01,Slovenia,4,0,0,0
2020-02-02,Slovenia,4,0,0,0
2020-02-03,Slovenia,4,0,0,0
2020-02-04,Slovenia,4,0,0,0
2020-02-05,Slovenia,4,0,0,0
2020-02-06,Slovenia,4,0,0,0
2020-02-07,Slovenia,4,0,0,0
2020-02-08,Slovenia,4,0,0,0
2020-02-09,Slovenia,4,0,0,0
2020-02-10,Slovenia,4,0,0,0
2020-02-11,Slovenia,4,0,0,0
2020-02-12,Slovenia,4,0,0,0
2020-02-13,Slovenia,4,0,0,0
2020-02-14,Slovenia,4,0,0,0
2020-02-15,Slovenia,4,0,0,0
2020-02-16,Slovenia,4,0,0,0
2020-02-17,Slovenia,4,0,0,0
2020-02-18,Slovenia,4,0,0,0
2020-02-19,Slovenia,4,0,0,0
2020-02-20,Slovenia,4,0,0,0
2020-02-21,Slovenia,4,0,0,0
2020-02-22,Slovenia,4,0,0,0
2020-02-23,Slovenia,4,0,0,0
2020-02-24,Slovenia,4,0,0,0
2020-02-25,Slovenia,4,0,0,0
2020-02-26,Slovenia,4,0,0,0
2020-02-27,Slovenia,4,0,0,0
2020-02-28,Slovenia,4,0,0,0
2020-02-29,Slovenia,4,0,0,0
2020-03-01,Slovenia,4,0,0,0
2020-03-02,Slovenia,4,0,0,0
2020-03-03,Slovenia,4,0,0,0
2020-03-04,Slovenia,4,0,0,0
2020-03-05,Slovenia,4,2,0,0
2020-03-06,Slovenia,4,7,0,0
2020-03-07,Slovenia,4,7,0,0
2020-03-08,Slovenia,4,16,0,0
2020-03-09,Slovenia,4,16,0,0
2020-03-10,Slovenia,4,31,0,0
2020-03-11,Slovenia,4,57,0,0
2020-03-12,Slovenia,4,89,0,0
2020-03-13,Slovenia,4,141,0,0
2020-03-14,Slovenia,4,181,0,1
2020-03-15,Slovenia,4,219,0,1
2020-03-16,Slovenia,4,253,0,1
2020-03-17,Slovenia,4,275,0,1
2020-03-18,Slovenia,4,275,0,1
2020-03-19,Slovenia,4,286,0,1
2020-03-20,Slovenia,4,341,0,1
2020-03-21,Slovenia,4,383,0,1
2020-03-22,Slovenia,4,414,0,2
2020-03-23,Slovenia,4,442,0,3
2020-03-24,Slovenia,4,480,0,4
2020-03-25,Slovenia,4,528,10,5
2020-03-26,Slovenia,4,562,10,6
2020-03-27,Slovenia,4,632,10,9
2020-03-28,Slovenia,4,684,10,9
2020-03-29,Slovenia,4,730,10,11
2020-03-30,Slovenia,4,756,10,11
2020-03-31,Slovenia,4,802,10,15
2020-04-01,Slovenia,4,841,10,15
2020-04-02,Slovenia,4,897,70,17
2020-04-03,Slovenia,4,934,70,20
2020-01-22,Somalia,2,0,0,0
2020-01-23,Somalia,2,0,0,0
2020-01-24,Somalia,2,0,0,0
2020-01-25,Somalia,2,0,0,0
2020-01-26,Somalia,2,0,0,0
2020-01-27,Somalia,2,0,0,0
2020-01-28,Somalia,2,0,0,0
2020-01-29,Somalia,2,0,0,0
2020-01-30,Somalia,2,0,0,0
2020-01-31,Somalia,2,0,0,0
2020-02-01,Somalia,2,0,0,0
2020-02-02,Somalia,2,0,0,0
2020-02-03,Somalia,2,0,0,0
2020-02-04,Somalia,2,0,0,0
2020-02-05,Somalia,2,0,0,0
2020-02-06,Somalia,2,0,0,0
2020-02-07,Somalia,2,0,0,0
2020-02-08,Somalia,2,0,0,0
2020-02-09,Somalia,2,0,0,0
2020-02-10,Somalia,2,0,0,0
2020-02-11,Somalia,2,0,0,0
2020-02-12,Somalia,2,0,0,0
2020-02-13,Somalia,2,0,0,0
2020-02-14,Somalia,2,0,0,0
2020-02-15,Somalia,2,0,0,0
2020-02-16,Somalia,2,0,0,0
2020-02-17,Somalia,2,0,0,0
2020-02-18,Somalia,2,0,0,0
2020-02-19,Somalia,2,0,0,0
2020-02-20,Somalia,2,0,0,0
2020-02-21,Somalia,2,0,0,0
2020-02-22,Somalia,2,0,0,0
2020-02-23,Somalia,2,0,0,0
2020-02-24,Somalia,2,0,0,0
2020-02-25,Somalia,2,0,0,0
2020-02-26,Somalia,2,0,0,0
2020-02-27,Somalia,2,0,0,0
2020-02-28,Somalia,2,0,0,0
2020-02-29,Somalia,2,0,0,0
2020-03-01,Somalia,2,0,0,0
2020-03-02,Somalia,2,0,0,0
2020-03-03,Somalia,2,0,0,0
2020-03-04,Somalia,2,0,0,0
2020-03-05,Somalia,2,0,0,0
2020-03-06,Somalia,2,0,0,0
2020-03-07,Somalia,2,0,0,0
